customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,churned
4598-WFRXT,Female,1,No,No,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),59.04,996.46,1
7407-NSSHB,Female,0,No,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,114.12,1912.44,1
4011-FCCSK,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.85,1934.12,1
6916-JLNRX,Female,0,No,No,61,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,117.76,7275.3,0
4528-OXZCW,Female,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),67.61,2810.48,1
6578-JRDMF,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),95.36,2048.07,1
4066-UMYZT,Female,0,Yes,No,9,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),29.43,411.08,0
3948-TNMNH,Male,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),105.94,4930.16,0
9983-OSAVB,Male,1,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,76.96,471.86,0
6170-HCWZN,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),31.24,1741.38,1
4897-IHQWW,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),68.88,2144.35,1
7775-PJUJY,Female,0,Yes,Yes,13,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,87.26,1159.51,1
2335-FVQPO,Male,0,Yes,Yes,2,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),60.09,248.98,0
2987-DBKDU,Male,0,Yes,No,7,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,51.11,569.73,0
1252-UPUDA,Female,0,Yes,No,29,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,48.94,1472.79,1
4389-ZXSBI,Female,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,72.49,294.29,1
9632-MRPPY,Male,1,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,62.8,228.43,1
1553-IKYZZ,Male,1,No,No,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,93.62,1958.43,1
2314-FCICR,Female,1,No,No,45,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),114.78,5179.73,0
8015-VHOMG,Male,0,No,No,28,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),36.33,997.65,0
5583-JQAMZ,Male,0,Yes,No,8,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,69.89,546.83,1
6431-PIJFE,Female,0,No,Yes,42,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,67.95,2843.46,1
3506-IFHII,Male,0,No,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,58.87,872.24,0
6479-CMSBQ,Male,1,Yes,Yes,9,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,94.24,678.52,1
7993-NBMUT,Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),64.64,4090.91,1
4742-OYTEG,Male,0,No,No,69,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),27.59,1915.64,1
8735-KRZEM,Female,0,Yes,No,41,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,69.22,2756.39,1
1539-RBTDM,Male,0,No,No,29,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,94.95,2769.92,1
4439-FZHPM,Male,0,No,No,54,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),115.78,6313.53,0
2910-ZDBIR,Female,0,No,No,32,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),29.63,1024.26,1
4335-ZOIQW,Male,0,No,No,65,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),82.67,5413.99,0
3753-FEQBR,Male,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),54.03,2471.79,1
1063-JJFLQ,Female,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),41.21,2722.52,0
1140-TPJUB,Female,0,Yes,Yes,16,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.0,1234.58,0
5446-WGFAL,Male,1,Yes,Yes,21,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,58.24,1142.39,0
4659-SIJQR,Male,0,Yes,Yes,33,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),25.41,724.74,1
8592-JLOOD,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,109.36,2956.85,0
1832-ZLYBO,Female,0,No,Yes,3,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,62.17,249.01,1
1891-UZNDE,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),116.3,2720.0,1
5192-AUFEB,Male,0,Yes,No,54,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),40.71,2282.67,1
7394-EZISU,Female,0,Yes,No,47,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),23.68,1063.71,0
5782-MLEBD,Female,1,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.04,576.01,1
5154-RUJML,Female,1,No,Yes,35,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),80.78,2774.42,0
5313-ONYJV,Female,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,103.41,4183.68,0
8911-YOMHU,Male,0,Yes,Yes,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,83.25,2792.71,0
6588-VNAMH,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),102.02,497.77,1
2905-VIMCR,Male,0,Yes,No,4,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.8,165.82,0
2321-EYFHX,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),29.57,1555.24,0
8014-URNOJ,Male,1,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),100.16,5138.85,0
4481-ULGGK,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),55.03,4035.6,1
1159-MORGF,Male,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),88.66,4278.4,0
8798-KHTAH,Female,0,No,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),29.64,856.29,1
5999-SCECO,Male,0,No,Yes,10,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),46.74,478.37,1
4405-UOXQR,Male,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,60.28,3728.28,1
6848-BNKMY,Female,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,116.76,2317.37,1
8881-XAUYD,Male,0,No,No,32,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),83.03,2549.15,0
2607-PSRFN,Female,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),88.71,4253.14,1
1066-PALNS,Female,0,Yes,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),97.32,4746.54,0
8925-SIGNE,Male,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),68.27,1798.69,0
3993-IUGID,Female,1,Yes,No,35,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),33.85,1122.06,1
8371-FRHUO,Female,0,No,Yes,28,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,49.29,1303.97,1
2151-CBXWI,Female,0,No,No,65,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),43.17,2840.53,0
9039-DBNBB,Male,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),109.47,2786.04,0
5378-VGLFR,Female,0,No,No,58,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),92.29,5417.57,0
9722-MTUWY,Male,0,No,No,6,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,74.37,380.73,1
1097-HSIZD,Male,0,No,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,42.85,2108.72,0
1079-SJFPJ,Female,0,Yes,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.9,1660.35,1
5518-DSZDS,Female,0,Yes,No,58,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,78.31,4668.35,0
3623-SLMYD,Male,1,No,No,46,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),31.14,1409.05,0
9233-UGEQR,Female,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),64.18,1458.79,0
3154-OUVGR,Male,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,77.3,1847.17,1
9697-YFRPB,Male,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,54.31,3195.02,1
1256-YZKTE,Female,1,No,No,66,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),112.56,7189.68,1
2071-WASNC,Female,0,No,No,35,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),27.36,928.57,1
1897-XEQRA,Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,61.07,1871.36,1
5174-VIWEM,Female,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,109.48,5195.37,1
3935-JTYUN,Female,0,No,No,24,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),36.03,860.95,0
1116-ZLKWG,Female,0,No,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),82.06,2003.89,1
5561-GXTFK,Female,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),77.28,2813.96,1
2586-KPWLH,Female,0,No,Yes,63,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),110.26,6954.75,1
3882-BFPTX,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),108.28,6153.29,0
2884-ONBTR,Female,0,No,No,63,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),111.29,6947.68,1
6073-BATBI,Male,0,Yes,No,19,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),77.24,1592.03,1
6800-PKWFL,Female,1,Yes,No,21,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,36.24,671.1,1
5930-LWAIT,Female,0,Yes,No,39,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,31.95,1251.62,0
8173-KCDJS,Female,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),96.58,6908.39,1
1293-AHHYF,Male,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,60.77,1563.3,0
9016-SAOMU,Female,1,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,43.29,2398.38,0
9641-CIPXM,Female,0,Yes,No,60,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),86.13,5103.57,0
6874-RULLA,Female,0,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),97.04,420.25,1
2235-HQUTV,Female,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,110.73,958.46,1
6352-QJDVZ,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),22.46,1360.26,0
2853-ZXXHP,Male,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.86,1719.19,0
3990-HVICV,Female,0,No,No,5,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.33,330.3,1
1862-POXDT,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),33.17,288.34,1
1527-JKZEK,Male,1,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),31.05,1190.13,0
1846-FPOKT,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,36.8,1941.47,1
4323-BLPSB,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),48.5,410.98,0
9752-NXPEJ,Female,0,No,No,37,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),108.36,3956.27,0
4948-PIXDX,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),99.88,1357.11,0
7172-ZPWKG,Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),52.15,862.53,1
7448-VMDNJ,Female,0,No,No,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,81.82,3015.95,0
8354-LBZWI,Female,0,Yes,No,51,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,88.23,4412.07,0
2532-EHUNG,Female,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,118.67,3156.48,0
9582-ICNQR,Female,1,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.27,124.67,1
2195-VNZZM,Female,0,No,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),54.66,1603.3,1
9077-ISZBK,Male,0,Yes,No,45,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,114.49,5125.16,0
6200-BSGRM,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,72.28,506.53,1
9836-RWZXX,Male,0,No,No,54,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,97.9,5232.41,0
6020-POHZO,Female,0,No,Yes,19,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,41.48,774.44,0
5864-QONNJ,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,47.09,709.35,1
6818-FQEEO,Female,0,Yes,No,57,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,109.24,6222.41,1
5074-EAKKF,Male,1,Yes,Yes,57,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.64,5146.07,1
1662-HBOWV,Male,0,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,103.18,4795.65,0
1942-HPNOT,Male,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,39.84,271.25,1
3106-FHTRR,Male,0,Yes,No,29,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),42.61,1311.5,0
2375-ZQUPM,Female,1,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),47.86,3008.92,1
1479-EPNNN,Male,1,Yes,No,49,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),102.18,5030.42,1
1087-YNSCQ,Male,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,40.17,298.54,1
3348-VDKOO,Male,0,Yes,No,28,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.35,2323.37,0
5503-BKBWE,Female,0,No,No,50,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),51.04,2709.99,1
6830-GJFTL,Male,0,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),80.27,1010.11,1
8871-MXKRB,Male,1,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,61.7,985.53,1
2903-BSFAK,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,44.4,246.54,1
7385-JRASP,Male,0,No,No,68,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,85.59,5893.66,1
4577-GOAWU,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,88.81,1968.75,1
5321-QYXJF,Female,0,Yes,Yes,28,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.21,2557.48,1
6828-HHELG,Male,0,No,Yes,40,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,101.88,3901.22,1
